"","id","observed_on_string","observed_on","time_observed_at","time_zone","out_of_range","user_id","user_login","created_at","updated_at","quality_grade","license","url","image_url","tag_list","description","id_please","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","positional_accuracy","geoprivacy","coordinates_obscured","positioning_method","positioning_device","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","hometown","NLCD_layer","longitude","latitude"
"2658",2971349,"2016-04-18 6:59:09 AM PDT","2016-04-18","2016-04-19 01:59:09 +1200","Pacific Time (US & Canada)","",33419,"pv137","2016-04-19 14:59:14 +1200","2017-04-13 06:49:01 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971349","https://static.inaturalist.org/photos/3413373/medium.jpeg?1461034783","","","true",1,0,"false",2,"San Mateo County, US-CA, US",8,"","false","","","Seven-spotted Ladybird","Coccinella septempunctata","Seven-spotted Ladybug","Insecta",51702,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","sf",22,-122.26221435,37.53227672
"2659",2971351,"2016-04-18 7:00:15 AM PDT","2016-04-18","2016-04-19 02:00:15 +1200","Pacific Time (US & Canada)","false",33419,"pv137","2016-04-19 14:59:15 +1200","2017-04-13 06:49:01 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971351","https://static.inaturalist.org/photos/3414473/medium.JPG?1461041315","","","false",2,0,"false",2,"San Mateo County, US-CA, US",7,"","false","","","Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","sf",22,-122.26203252,37.53233318
"2660",2971359,"2016-04-18 7:06:11 AM PDT","2016-04-18","2016-04-19 02:06:11 +1200","Pacific Time (US & Canada)","false",33419,"pv137","2016-04-19 14:59:21 +1200","2017-04-13 06:49:03 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971359","https://static.inaturalist.org/photos/3414469/medium.JPG?1461041249","","","false",1,0,"false",2,"San Mateo County, US-CA, US",10,"","false","","","Snowy Egret","Egretta thula","Snowy Egret","Aves",4940,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","sf",22,-122.26196138,37.53236223
"2661",2971362,"2016-04-18 7:16:36 AM PDT","2016-04-18","2016-04-19 02:16:36 +1200","Pacific Time (US & Canada)","false",33419,"pv137","2016-04-19 14:59:24 +1200","2017-04-13 06:49:04 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971362","https://static.inaturalist.org/photos/3414465/medium.JPG?1461041204","","Belmont slough","false",1,0,"false",2,"San Mateo County, US-CA, US",9,"","false","","","Semipalmated Plover","Charadrius semipalmatus","Semipalmated Plover","Aves",4817,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","sf",22,-122.26196378,37.53236283
"2677",2971802,"Mon Apr 18 2016 18:31:23 GMT-0700 (PDT)","2016-04-18","2016-04-19 13:31:23 +1200","Pacific Time (US & Canada)","false",218413,"ianvanwert","2016-04-19 15:46:18 +1200","2017-04-13 06:50:04 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971802","https://static.inaturalist.org/photos/3413999/medium.jpg?1461037585","","","true",1,0,"false",3,"Ocean Beach, San Francisco, CA, US",5,"","false","","","Long-billed Curlew","Numenius americanus","Long-billed Curlew","Aves",3906,"Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","sf",11,-122.5119038859,37.7602879191
"2678",2971803,"Mon Apr 18 2016 18:34:34 GMT-0700 (PDT)","2016-04-18","2016-04-19 13:34:34 +1200","Pacific Time (US & Canada)","",218413,"ianvanwert","2016-04-19 15:46:24 +1200","2017-04-13 06:50:05 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971803","https://static.inaturalist.org/photos/3414000/medium.jpg?1461037594","","","false",1,0,"false",3,"Pacific Ocean, San Francisco, CA, US",2159,"","false","","","Bull Kelp","Nereocystis luetkeana","Bull Kelp","Chromista",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","sf",11,-122.5156841368,37.7671324467
"2679",2971805,"Mon Apr 18 2016 18:36:28 GMT-0700 (PDT)","2016-04-18","2016-04-19 13:36:28 +1200","Pacific Time (US & Canada)","",218413,"ianvanwert","2016-04-19 15:46:33 +1200","2017-04-13 06:50:05 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971805","https://static.inaturalist.org/photos/3414003/medium.jpg?1461037604","","","false",1,0,"false",3,"Pacific Ocean, San Francisco, CA, US",649,"","false","","","Pacific Sand Crab","Emerita analoga","Pacific Sand Crab","Animalia",47414,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","sf",11,-122.5115591973,37.7575323323
"2680",2971814,"Mon Apr 18 2016 19:07:27 GMT-0700 (PDT)","2016-04-18","2016-04-19 14:07:27 +1200","Pacific Time (US & Canada)","false",218413,"ianvanwert","2016-04-19 15:47:11 +1200","2017-07-14 16:45:11 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971814","https://static.inaturalist.org/photos/3414017/medium.jpg?1461037639","","","false",3,0,"false",3,"Irving Dunes, San Francisco, CA, US",5,"","false","","","yellow bush lupine","Lupinus arboreus","Yellow Bush Lupine","Plantae",61010,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","sf",71,-122.5106921979,37.7622208279001
"2681",2971819,"Mon Apr 18 2016 19:08:43 GMT-0700 (PDT)","2016-04-18","2016-04-19 14:08:43 +1200","Pacific Time (US & Canada)","",218413,"ianvanwert","2016-04-19 15:47:40 +1200","2017-04-13 06:50:07 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2971819","https://static.inaturalist.org/photos/3414024/medium.jpg?1461037668","","","false",1,0,"false",3,"Irving Dunes, San Francisco, CA, US",5,"","false","","","Hottentot-Fig","Carpobrotus edulis","sea-fig","Plantae",49322,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","sf",71,-122.5107436628,37.7623285773
"2687",2972006,"Mon Apr 18 2016 17:08:44 GMT-0700 (PDT)","2016-04-18","2016-04-19 12:08:44 +1200","Pacific Time (US & Canada)","false",157996,"bayareafamiliesoutside","2016-04-19 16:13:51 +1200","2017-04-13 06:50:24 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2972006","https://static.inaturalist.org/photos/3414234/medium.jpg?1461039242","","","true",2,0,"false",3,"408 Vista Heights Rd, Richmond, CA, US",5,"","false","","","California Slender Salamander","Batrachoseps attenuatus","California Slender Salamander","Amphibia",27459,"Animalia","Chordata","Amphibia","Caudata","Plethodontidae","sf",43,-122.2969715205,37.9338157364
"26881",2972008,"Mon Apr 18 2016 17:15:25 GMT-0700 (PDT)","2016-04-18","2016-04-19 12:15:25 +1200","Pacific Time (US & Canada)","",157996,"bayareafamiliesoutside","2016-04-19 16:14:06 +1200","2017-04-13 06:50:24 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2972008","https://static.inaturalist.org/photos/3414241/medium.jpg?1461039254","","","true",3,0,"false",3,"Wildcat Canyon Regional Park, Richmond, CA, US",5,"","false","","","Spotted Coralroot","Corallorhiza maculata","spotted coralroot","Plantae",49475,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","sf",43,-122.2968241667,37.933871015
"26891",2972009,"Mon Apr 18 2016 17:17:36 GMT-0700 (PDT)","2016-04-18","2016-04-19 12:17:36 +1200","Pacific Time (US & Canada)","",157996,"bayareafamiliesoutside","2016-04-19 16:14:14 +1200","2018-01-27 22:03:25 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2972009","https://static.inaturalist.org/photos/3414244/medium.jpg?1461039264","","","true",1,0,"false",3,"Wildcat Canyon Regional Park, Contra Costa County, US-CA, US",5,"","false","","","California Buckeye","Aesculus californica","California buckeye","Plantae",53348,"Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Sapindaceae","sf",43,-122.2963490804,37.9338777624
"2690",2972011,"Mon Apr 18 2016 17:19:14 GMT-0700 (PDT)","2016-04-18","2016-04-19 12:19:14 +1200","Pacific Time (US & Canada)","",157996,"bayareafamiliesoutside","2016-04-19 16:14:23 +1200","2017-04-13 06:50:25 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2972011","https://static.inaturalist.org/photos/3414247/medium.jpg?1461039271","","","false",1,0,"false",3,"Wildcat Canyon Regional Park, Contra Costa County, US-CA, US",5,"","false","","","English Plantain","Plantago lanceolata","ribwort plantain","Plantae",53178,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","sf",43,-122.296194099,37.9337526206
"26911",2972012,"Mon Apr 18 2016 17:25:19 GMT-0700 (PDT)","2016-04-18","2016-04-19 12:25:19 +1200","Pacific Time (US & Canada)","",157996,"bayareafamiliesoutside","2016-04-19 16:14:31 +1200","2017-04-13 06:50:25 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2972012","https://static.inaturalist.org/photos/3414249/medium.jpg?1461039282","","","true",1,0,"false",3,"Wildcat Canyon Regional Park, Contra Costa County, US-CA, US",5,"","false","","","poison hemlock","Conium maculatum","poison hemlock","Plantae",52998,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","sf",43,-122.2962104437,37.9337509023
"26931",2972159,"Mon Apr 18 2016 19:41:01 GMT-0700 (PDT)","2016-04-18","2016-04-19 14:41:01 +1200","Pacific Time (US & Canada)","",477,"loarie","2016-04-19 16:48:53 +1200","2017-04-13 06:50:44 +1200","research","CC0","http://www.inaturalist.org/observations/2972159","https://static.inaturalist.org/photos/3414479/medium.jpg?1461041357","","","false",1,0,"false",3,"300–348 Montecito Dr, Corte Madera, CA, US",5,"","false","","","crimson clover","Trifolium incarnatum","crimson clover","Plantae",64268,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","sf",22,-122.5285733958,37.9247189826
"2699",2972335,"Sun Apr 17 2016 12:32:42 GMT-0700 (PDT)","2016-04-17","2016-04-18 07:32:42 +1200","Pacific Time (US & Canada)","false",217681,"jessica54","2016-04-19 17:41:49 +1200","2017-04-13 06:50:57 +1200","research","","http://www.inaturalist.org/observations/2972335","https://static.inaturalist.org/photos/3414786/medium.jpg?1461044556","","","true",1,0,"false",3,"Stow Lake, San Francisco",422,"","false","","","Mallard","Anas platyrhynchos","Mallard","Aves",6930,"Animalia","Chordata","Aves","Anseriformes","Anatidae","sf",11,-122.473084,37.768833
"2710",2972547,"Sun Apr 17 2016 17:24:15 GMT-0700 (PDT)","2016-04-17","2016-04-18 12:24:15 +1200","Pacific Time (US & Canada)","false",212607,"anderson","2016-04-19 19:30:38 +1200","2017-04-13 06:51:11 +1200","research","","http://www.inaturalist.org/observations/2972547","https://static.inaturalist.org/photos/3415181/medium.jpg?1461051045","","","false",1,0,"false",3,"13100 Montebello Rd, Cupertino, CA, US",177,"","false","","","Sierran Treefrog","Pseudacris sierra","Sierran Treefrog","Amphibia",120720,"Animalia","Chordata","Amphibia","Anura","Hylidae","sf",43,-122.0913792599,37.2941888742
"2740",2973367,"Tue Apr 19 2016 06:34:51 GMT-0700 (PDT)","2016-04-19","2016-04-20 01:34:51 +1200","Pacific Time (US & Canada)","",157996,"bayareafamiliesoutside","2016-04-20 01:34:54 +1200","2018-01-27 22:03:25 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2973367","https://static.inaturalist.org/photos/3416386/medium.jpg?1461072913","","","false",1,0,"false",3,"Alvarado Park, Richmond, CA, US",5,"","false","","","California Bay","Umbellularia californica","California bay","Plantae",48807,"Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","sf",21,-122.3225360737,37.9522170313
"2755",2973408,"Sat Apr 16 2016 10:25:37 GMT-0700 (PDT)","2016-04-16","2016-04-17 05:25:37 +1200","Pacific Time (US & Canada)","",20291,"cydno","2016-04-20 01:35:51 +1200","2017-04-13 06:51:29 +1200","research","","http://www.inaturalist.org/observations/2973408","https://static.inaturalist.org/photos/3416595/medium.jpg?1461073723","","Meadow habitat","false",2,0,"false",3,"Mount Diablo State Park, Contra Costa County, US-CA, US",30,"","false","","","California Ringlet","Coenonympha tullia california","California Ringlet","Insecta",235341,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","sf",43,-121.93665,37.850813
"2756",2973410,"Sat Apr 16 2016 09:26:05 GMT-0700 (PDT)","2016-04-16","2016-04-17 04:26:05 +1200","Pacific Time (US & Canada)","false",20291,"cydno","2016-04-20 01:35:51 +1200","2017-04-13 06:51:30 +1200","research","","http://www.inaturalist.org/observations/2973410","https://static.inaturalist.org/photos/3416638/medium.jpg?1461073780","","","false",2,0,"false",3,"mount diablo state park",707,"","false","","manual","Oak Titmouse","Baeolophus inornatus","Oak Titmouse","Aves",13633,"Animalia","Chordata","Aves","Passeriformes","Paridae","sf",52,-121.935518,37.85361
"27571",2973411,"Sat Apr 16 2016 08:44:31 GMT-0700 (PDT)","2016-04-16","2016-04-17 03:44:31 +1200","Pacific Time (US & Canada)","false",20291,"cydno","2016-04-20 01:35:52 +1200","2017-04-13 06:51:30 +1200","research","","http://www.inaturalist.org/observations/2973411","https://static.inaturalist.org/photos/3416645/medium.jpg?1461073793","","","false",2,0,"false",3,"mount diablo state park",707,"","false","","manual","House Wren","Troglodytes aedon","House Wren","Aves",7562,"Animalia","Chordata","Aves","Passeriformes","Troglodytidae","sf",52,-121.935518,37.85361
"2758",2973412,"Sat Apr 16 2016 08:28:29 GMT-0700 (PDT)","2016-04-16","2016-04-17 03:28:29 +1200","Pacific Time (US & Canada)","false",20291,"cydno","2016-04-20 01:35:52 +1200","2017-10-07 18:51:11 +1300","research","","http://www.inaturalist.org/observations/2973412","https://static.inaturalist.org/photos/3416647/medium.jpg?1461073808","","","false",2,0,"false",3,"mount diablo state park",707,"","false","","manual","Dark-eyed Junco","Junco hyemalis","Dark-eyed Junco","Aves",10094,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","sf",52,-121.935518,37.85361
"2759",2973413,"Fri Apr 15 2016 17:47:19 GMT-0700 (PDT)","2016-04-15","2016-04-16 12:47:19 +1200","Pacific Time (US & Canada)","false",20291,"cydno","2016-04-20 01:35:52 +1200","2017-04-13 06:51:31 +1200","research","","http://www.inaturalist.org/observations/2973413","https://static.inaturalist.org/photos/3416649/medium.jpg?1461073811","","","false",1,0,"false",3,"mount diablo state park",707,"","false","","manual","Western Fence Lizard","Sceloporus occidentalis","Western Fence Lizard","Reptilia",36204,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","sf",52,-121.935518,37.85361
"2760",2973420,"Sat Apr 16 2016 15:15:47 GMT-0700 (PDT)","2016-04-16","2016-04-17 10:15:47 +1200","Pacific Time (US & Canada)","",20291,"cydno","2016-04-20 01:35:57 +1200","2017-04-13 06:51:32 +1200","research","","http://www.inaturalist.org/observations/2973420","https://static.inaturalist.org/photos/3416683/medium.jpg?1461073928","","","false",1,0,"false",3,"Mount Diablo State Park, Live Oak Campground, Site #15",104,"","false","","","common yarrow","Achillea millefolium","common yarrow","Plantae",52821,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","sf",43,-121.933672,37.855008
"2771",2974081,"Tue Apr 19 2016 07:59:24 GMT-0700 (PDT)","2016-04-19","2016-04-20 02:59:24 +1200","Pacific Time (US & Canada)","",28037,"metsa","2016-04-20 03:40:01 +1200","2017-04-13 06:51:50 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974081","https://static.inaturalist.org/photos/3417587/medium.jpg?1461080500","","","false",1,0,"false",3,"San Francisco County, US-CA, US",8,"","false","","","Three-cornered leek","Allium triquetrum","Three-cornered Leek","Plantae",55505,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Amaryllidaceae","sf",23,-122.44595,37.765495
"2772",2974106,"Tue Apr 19 2016 08:03:49 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:03:49 +1200","Pacific Time (US & Canada)","",28037,"metsa","2016-04-20 03:41:40 +1200","2017-04-13 06:51:50 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974106","https://static.inaturalist.org/photos/3417591/medium.jpg?1461080505","","","false",1,0,"false",3,"San Francisco County, US-CA, US",65,"","false","","","pink knotweed","Persicaria capitata","pink knotweed","Plantae",78451,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","sf",23,-122.4464263679,37.7680458789
"2773",2974109,"Tue Apr 19 2016 08:05:03 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:05:03 +1200","Pacific Time (US & Canada)","",28037,"metsa","2016-04-20 03:41:43 +1200","2017-04-13 06:51:50 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974109","https://static.inaturalist.org/photos/3417595/medium.jpg?1461080510","","","false",2,0,"false",3,"Masonic Ave, San Francisco, CA, US",33,"","false","","","Ivy-leaved Toadflax","Cymbalaria muralis","Ivy-leaved toadflax","Plantae",55727,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","sf",23,-122.447686,37.784468
"2774",2974114,"Tue Apr 19 2016 08:23:55 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:23:55 +1200","Pacific Time (US & Canada)","",28037,"metsa","2016-04-20 03:41:49 +1200","2017-04-13 06:51:50 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974114","https://static.inaturalist.org/photos/3417599/medium.jpg?1461080516","","","false",1,0,"false",3,"Masonic Ave, San Francisco, CA, US",7,"","false","","","Annual yellow sweetclover","Melilotus indicus","annual yellow sweetclover","Plantae",57065,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","sf",24,-122.44752,37.782476
"2775",2974116,"Tue Apr 19 2016 08:27:58 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:27:58 +1200","Pacific Time (US & Canada)","",28037,"metsa","2016-04-20 03:41:56 +1200","2017-04-13 06:51:51 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974116","https://static.inaturalist.org/photos/3417601/medium.jpg?1461080532","","","false",1,0,"false",3,"San Francisco County, US-CA, US",38,"","false","","","Miner's Lettuce","Claytonia perfoliata","miner's lettuce","Plantae",52994,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","sf",24,-122.447686,37.78468
"27761",2974147,"Tue Apr 19 2016 08:49:43 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:49:43 +1200","Pacific Time (US & Canada)","false",9335,"leslie_flint","2016-04-20 03:50:05 +1200","2017-04-13 06:51:52 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2974147","https://static.inaturalist.org/photos/3417648/medium.jpg?1461081011","","","false",1,0,"false",3,"Half Moon Bay State Beach, Half Moon Bay, CA, US",5,"","false","","","Common Murre","Uria aalge","Common Murre","Aves",4519,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","sf",31,-122.4475110882,37.4709761376
